"subject","trial","Wgo","Wnogo"
6,70,-5.6063427725819,-3.09722014558799
6,71,-5.86921084200015,-4.57506357551165
6,72,30.4057778920174,0
6,73,9.42086031058462,10.1634906439268
6,74,31.2309189976396,0
6,75,-0.9827053285204,-6.11938967905005
6,76,31.8880161048514,0
6,77,-0.793858456113333,-6.11938967905005
6,78,-7.15149550677946,-4.57506357551165
6,79,32.4129256908928,0
6,80,10.2873168515226,13.745001074897
6,81,32.8335248296466,0
6,82,-7.31453244963663,-5.76208703110875
6,83,10.962889228664,16.6043478807049
6,84,10.2443331759217,13.2279703001621
6,85,9.68497382410587,10.5667516845635
6,86,-0.642403039922056,-6.11938967905005
6,87,26.2595881084152,0
6,88,9.2483832657245,8.46340370887646
6,89,10.1534494452331,12.4617406832934
6,90,27.9724459631316,0
6,91,10.8587766817845,15.635440943549
6,92,29.3208773004063,0
6,93,-7.0609606756118,-4.65931470967704
6,94,10.1632035980754,12.4964898958771
6,95,30.385607554951,0
6,96,10.8683509362553,15.6800720151662
6,97,-0.520529875526211,-6.11938967905005
6,98,-0.422142038418541,-6.11938967905005
6,99,31.2287964969885,0
6,100,31.8984650869797,0
6,101,10.1722030813237,12.5456150866512
6,102,-8.11678866757449,-4.65931470967704
6,103,-7.87918083694737,-3.77980331569637
6,104,10.8765767156609,15.7301750643845
6,105,11.4262944528075,18.2597259543705
6,106,11.85645787312,20.2746831536454
6,107,-0.770558170312967,-6.99118316671415
6,108,-0.616253206102936,-6.99118316671415
6,109,-7.69278066409353,-3.07600397617454
6,110,32.431828345963,0
6,111,-7.92867980576263,-4.57041865807232
6,112,-0.493603780059557,-6.99118316671415
6,113,-7.73125891231145,-3.70900374692032
6,114,12.1939447774906,21.8841852367581
6,115,32.8578145775253,0
6,116,12.4593970494401,23.1733198831178
6,117,12.6687126478131,24.2086195980159
6,118,-0.395746955672828,-6.99118316671415
6,119,-0.317384550243634,-6.99118316671415
6,120,12.8341694800788,25.0422566553959
6,121,0.0307919189337686,0
6,122,0.0307919189337686,0
6,123,0.0307919189337686,0
6,124,-6.40308777035312,0
6,125,-5.57465437276434,0
6,126,-7.0994785709498,-4.43293204527514
6,127,0.0307919189337686,0
6,128,-1.97015572507798,-4.43293204527514
6,129,0.0307919189337686,0
6,130,-5.99388882533644,-2.60746947310982
6,131,0.0307919189337686,0
6,132,6.08849786454064,11.7202176538856
6,133,9.58651966128301,18.5137978057778
6,134,0.0307919189337686,0
6,135,-7.57560201677608,-4.43293204527514
6,136,17.8087155184262,0
6,137,11.6361827947614,22.5055211992656
6,138,12.8550809670537,24.8833979058017
6,139,28.1003174670608,0
6,140,34.141703994027,0
6,141,37.7384788728555,0
6,142,-5.35436247120833,-1.55304625937548
6,143,22.1326847246234,0
6,144,7.53316513773509,14.5995195868883
6,145,-8.27199281737276,-7.04040151838497
6,146,4.48607151275473,8.68583458588296
6,147,-4.97963339019523,-0.936673393214977
6,148,-6.7581661915308,-5.00498919097484
6,149,-5.79601067497085,-2.9612610794813
6,150,-5.23844613066654,-1.77462039228861
6,151,8.77470690665685,16.9610537630642
6,152,11.2311222477034,21.7213576062274
6,153,30.9498296981301,0
6,154,18.2494390188632,0
6,155,28.7022644322623,0
6,156,34.7112184671992,0
6,157,-4.8648170537678,-7.04040151838497
6,158,-4.9110452263917,-1.077199135364
6,159,-9.32759082716765,-7.04040151838497
6,160,12.6587447002001,24.4970854151368
6,161,7.44311232178133,14.4177831006358
6,162,10.5070072018574,20.3280960601826
6,163,-7.96102544026394,-4.1605157324853
6,164,-9.16586206278472,-6.9226516978656
6,165,12.2619102241997,23.7280383941566
6,166,38.2141735943414,0
6,167,40.2853990820631,0
6,168,-5.42570282550002,-6.9226516978656
6,169,41.5278293212306,0
6,170,-4.7162417895936,-0.662308664256355
6,171,-4.59879085856844,-0.412487274899026
6,172,7.22423594381327,13.99056371742
6,173,-4.52703244207663,-0.260228318583919
6,174,-4.4826045910403,-0.166301257891036
6,175,10.3857189282011,20.0895982475365
6,176,-3.2495465256616,-6.9226516978656
6,177,42.2840727554008,0
6,178,-1.96750531880584,-6.9226516978656
6,179,-4.45473014391281,-0.107654182539422
6,180,-1.20276105639216,-6.9226516978656
6,181,-0.740875444899437,-6.9226516978656
6,182,12.1945465237507,23.5945059563023
6,183,13.2445713742703,25.6360082580446
6,184,-6.43795551453553,-4.50352354157167
6,185,-5.59810440081782,-2.65435579847812
6,186,-5.11452744612058,-1.58458855323672
6,187,36.3848161732003,0
6,188,13.8631386317056,26.8414721625695
6,189,14.2330126998561,27.563199915908
6,190,39.3527312505876,0
6,191,8.3998448552029,16.2812026356456
6,192,-0.458413139484179,-6.9226516978656
6,193,11.0979408010876,21.4777334232468
6,194,41.0580231589153,0
6,195,35.8722255879252,0
6,196,-4.83244129031612,-0.95816501819256
6,197,-4.66573511255936,-0.586887245736902
6,198,-0.283510759662141,-6.9226516978656
6,199,39.0651311845423,0
6,200,12.6329485914773,24.4482234809469
6,201,23.1179527949956,0
6,202,-2.24511715486919,-8.54913205729964
6,203,-3.39245593483516,-9.51929652983162
6,204,-6.56686794259629,-4.79708654763959
6,205,26.6910471044729,11.7202176538856
6,206,-5.67788129458627,-2.83637583304623
6,207,33.7129649518765,11.7202176538856
6,208,-8.43513857456727,-9.51929652983162
6,209,-4.97280315841139,-9.51929652983162
6,210,-7.16548311560874,-6.13175640281286
6,211,-6.04992931192654,-10.10548691026
6,212,-6.67949813012528,-10.4642781917373
6,213,-7.05261407072836,-10.6867471837523
6,214,13.5188075668351,26.1689769703168
6,215,-4.19305573421103,-10.6867471837523
6,216,14.0374961389205,27.1792879627155
6,217,14.3456970398501,27.7806293346479
6,218,37.7345306597573,11.7202176538856
6,219,-6.03670791965138,-3.63820302494696
6,220,22.2911174066863,11.7202176538856
6,221,-5.15813806350657,-10.8264912430439
6,222,-9.51689157741417,-10.8264912430439
6,223,31.1512685734229,11.7202176538856
6,224,-5.38254679356891,-2.18659421248017
6,225,18.4433293853818,11.7202176538856
6,226,-4.99845671310969,-1.33119485791832
6,227,28.8703498237124,11.7202176538856
6,228,14.5315808093947,28.143543850421
6,229,-9.84698925215543,-10.9154196523071
6,230,14.6454000104058,28.3656651373362
6,231,-5.84098911167516,-10.9154196523071
6,232,17.0718056816488,11.7202176538856
6,233,28.0336859690766,11.7202176538856
6,234,-3.50709362931543,-10.9154196523071
6,235,8.65846066540572,16.7833452533444
6,236,-4.76997418081044,-0.820966071597807
6,237,11.2628270257046,21.7968336049818
6,238,-6.63321422787229,-4.9458366410345
6,239,-4.88486123856753,-10.9727510180782
6,240,12.7398386189023,24.6541907855367
11,1,1.61913458506048,0
11,2,1.61913458506048,0
11,3,1.61913458506048,0
11,4,1.61913458506048,0
11,5,1.61913458506048,0
11,6,26.2252117546623,0
11,7,-4.75870258356246,0
11,8,1.61913458506048,0
11,9,36.3573027338323,0
11,10,-3.87740774004559,0
11,11,40.8284830295143,0
11,12,1.61913458506048,0
11,13,1.61913458506048,0
11,14,42.9169492959636,0
11,15,-4.75870258356246,0
11,16,43.9401789426258,0
11,17,26.2252117546623,0
11,18,-3.53152707277784,0
11,19,-3.38541921045848,0
11,20,11.7512255642305,0
11,21,44.462385508092,0
11,22,-3.31984663072092,0
11,23,-5.37993007622345,-4.87531483244508
11,24,44.738466320193,0
11,25,-3.288872882219,0
11,26,44.8889859871486,0
11,27,-4.77610552516464,-4.87531483244508
11,28,-3.88696753894422,-2.02369568577897
11,29,-5.03944765548535,-5.77688591116065
11,30,-4.00976989107346,-2.44936013886679
11,31,-3.59703951420059,-1.11258678048626
11,32,20.3672190032411,0
11,33,6.09031488074241,0
11,34,3.70760085150986,0
11,35,2.64236423172269,0
11,36,34.8895691201985,0
11,37,-5.65527690161669,-6.89901051822405
11,38,-3.41922388912174,-0.534720311256344
11,39,40.5788167208143,0
11,40,2.1413411505266,0
11,41,-1.4303743818466,-6.89901051822405
11,42,18.3723728545902,0
11,43,33.9218702078268,0
11,44,0.249311334541465,-6.89901051822405
11,45,40.0901393146394,0
11,46,0.967872150728059,-6.89901051822405
11,47,18.1168627143959,0
11,48,1.29435692351689,-6.89901051822405
11,49,1.89521539716153,0
11,50,26.375731421618,0
11,51,33.7841542758269,0
11,52,-3.33793081139471,-0.269440699384193
11,53,-3.29885630039637,-0.141350243342436
11,54,-3.27924840234769,-0.0767701053195155
11,55,-0.154058828223281,-7.80058159693963
11,56,11.8355357499248,0
11,57,6.13867880726785,0
11,58,-3.26903350748399,-0.042968189415268
11,59,0.856490247200507,-7.80058159693963
11,60,40.0139034944726,0
11,61,42.6797290089149,0
11,62,3.73593776863768,0
11,63,1.26728152867147,-7.80058159693963
11,64,-4.93060342438031,-7.80058159693963
11,65,-4.7660566692901,-4.90000263608829
11,66,27.2653606754698,0
11,67,36.8897838423159,0
11,68,-1.11388137429109,-7.80058159693963
11,69,43.8912331906578,0
11,70,44.4703315006475,0
11,71,16.5048220141419,0
11,72,8.33326160090812,0
11,73,4.81764828993293,0
11,74,0.395210900889019,-7.80058159693963
11,75,1.03826862918022,-7.80058159693963
11,76,1.32968105603672,-7.80058159693963
11,77,3.2145406964146,0
11,78,-4.9090734232456,-7.80058159693963
11,79,44.7593462927519,0
11,80,2.44679835243126,0
11,81,-7.40793246919669,-4.90000263608829
11,82,44.9090734553464,0
11,83,-6.1790244999801,-2.03820930985684
11,84,44.9892100739709,0
11,85,-5.68602847885557,-0.910277015446557
11,86,-5.47375023241982,-0.430980228838478
11,87,26.6694109152769,0
11,88,-1.10676269765291,-7.80058159693963
11,89,11.9967780644477,0
11,90,-5.37684278281898,-0.214312900603683
11,91,-5.33035768276796,-0.111129794006045
11,92,6.22962238353343,0
11,93,3.78846228908625,0
11,94,0.397230950983738,-7.80058159693963
11,95,-6.80960916986977,-4.93506073412911
11,96,2.69026296807501,0
11,97,-5.33928758583927,-7.80058159693963
11,98,-7.69332254554069,-7.80058159693963
11,99,2.17023270507202,0
11,100,45.0333460096441,0
11,101,-8.73125613179213,-7.80058159693963
11,102,-7.41874492589514,-6.9321556900322
11,103,-7.3417593861058,-3.35093121758236
11,104,-6.18507727119928,-2.94416543977857
11,105,20.4521994974959,0
11,106,34.9405876500365,0
11,107,1.91292756878424,0
11,108,1.78067305205169,0
11,109,-5.68950075058384,-1.33827284568703
11,110,-8.27832830302139,-6.41356606601916
11,111,-8.65240760525263,-7.64474653125109
11,112,-9.18588337050826,-7.64474653125109
11,113,40.6099862847046,0
11,114,1.71039124222681,0
11,115,-9.25961099262937,-8.17907815449235
11,116,-3.10068371982731,-8.17907815449235
11,117,1.6719310220855,0
11,118,1.65033138229906,0
11,119,-5.47578586191324,-0.64326356869998
11,120,42.9977933343452,0
11,121,1.61913458506048,0
11,122,1.61913458506048,0
11,123,1.61913458506048,0
11,124,-0.590899740857417,-5.30328067281486
11,125,29.4033189997112,0
11,126,1.61913458506048,0
11,127,11.2602141398543,0
11,128,5.78132501287004,0
11,129,3.71686547397031,0
11,130,-6.68728956704496,-5.30328067281486
11,131,-1.27294167765512,-5.30328067281486
11,132,30.5860544509112,0
11,133,29.4033189997112,0
11,134,0.391311435115288,-5.30328067281486
11,135,1.61913458506048,0
11,136,11.2602141398543,0
11,137,39.7682768731637,0
11,138,5.78132501287004,0
11,139,1.61913458506048,0
11,140,31.501049888621,0
11,141,43.6773572164063,0
11,142,1.61913458506048,0
11,143,-6.49459991094298,-5.30328067281486
11,144,-7.17427484365869,-7.06245870623182
11,145,12.4429495910542,0
11,146,17.8406076274145,0
11,147,-0.590899740857417,-5.30328067281486
11,148,37.0719474763426,0
11,149,15.4283892952098,0
11,150,8.28019452538431,0
11,151,6.50520333152883,0
11,152,33.1079613442409,0
11,153,-6.68728956704496,-5.30328067281486
11,154,4.1876337080621,0
11,155,3.12234220710134,0
11,156,2.56898461243132,0
11,157,2.25373331573922,0
11,158,-1.54313475983006,-7.06245870623182
11,159,-8.78625667638787,-5.30328067281486
11,160,2.06109426446506,0
11,161,41.3148142938658,0
11,162,-6.74196073116276,-1.75917803341696
11,163,44.6955879115531,0
11,164,1.93689902580094,0
11,165,1.85343325616355,0
11,166,1.79546832806412,0
11,167,-8.97060791275192,-1.75917803341696
11,168,-3.09498159179707,-7.78475439955827
11,169,1.75413254706805,0
11,170,1.72400413627954,0
11,171,-9.82148695109488,-1.75917803341696
11,172,-7.8181539568286,-0.722295693326449
11,173,-7.12284430719602,-0.34525480086042
11,174,-7.80976767963374,-7.78475439955827
11,175,46.329583049158,0
11,176,-6.83493962179778,-0.185238285720689
11,177,-8.02514050660588,-8.13000920041869
11,178,-6.69936017519035,-0.108768049241205
11,179,-8.83882807361198,-5.37185036985803
11,180,47.2190396071472,0
11,181,47.7483096861273,0
11,182,-8.1270376637212,-8.31524748613938
11,183,-7.38210138509598,-1.80490121996192
11,184,48.0850668494066,0
11,185,-9.11484839677599,-6.0574519174875
11,186,-2.39060294079695,-6.0574519174875
11,187,-7.71376519207295,-6.0574519174875
11,188,1.70163674072433,0
11,189,29.4689515663506,0
11,190,-8.18091928784596,-8.42401553538058
11,191,-9.3941909521159,-6.0574519174875
11,192,-6.00203060507308,-3.1893045596089
11,193,48.3105132762272,0
11,194,-7.43829846335163,-6.77913038555176
11,195,11.3129475992697,0
11,196,-7.9043462236012,-7.84788827698846
11,197,-8.0871716316231,-8.24795368880416
11,198,48.4674854199766,0
11,199,-7.42303771720003,-2.12745735362705
11,200,5.82407502619226,0
11,201,-8.95381710578726,-6.22792832173057
11,202,-8.16976586492739,-8.42508387381247
11,203,-2.04015008742463,-8.42508387381247
11,204,-0.0504616598496777,-8.42508387381247
11,205,20.7960343210178,0
11,206,-9.89027124891154,-6.22792832173057
11,207,3.7518045925621,0
11,208,2.83063816815754,0
11,209,0.742805969518049,-8.42508387381247
11,210,-10.0991767578419,-7.52950216615703
11,211,-7.98700843263398,-2.74538141802997
11,212,2.67740421362506,0
11,213,10.8752404053728,19.501200309928
11,214,-7.24511236877649,-1.23000393044432
11,215,1.1087454062857,-8.42508387381247
11,216,13.8594949494439,26.1073257200222
11,217,15.1759097603628,28.9212259941234
11,218,1.29743144863266,-8.42508387381247
11,219,39.0221511232963,0
11,220,-6.934614543476,-0.637302814469858
11,221,44.56344195056,0
11,222,-6.10963574508395,-8.42508387381247
11,223,-1.08439516752303,-8.42508387381247
11,224,15.8427624947698,30.3311792525305
11,225,-6.78687910327077,-0.367902556084439
11,226,46.6756338604351,0
11,227,47.627690567619,0
11,228,0.446897674546404,-8.42508387381247
11,229,1.02553029254107,-8.42508387381247
11,230,-6.70918189462254,-0.230535620002638
11,231,1.28102824479082,-8.42508387381247
11,232,48.1157008650189,0
11,233,7.93398378850785,11.6242865000467
11,234,1.40838248152814,-8.42508387381247
11,235,48.3920087748233,0
11,236,-6.66488920160883,-0.153810385194957
11,237,-0.777117127285472,-8.51457472011554
11,238,48.5609543790651,0
11,239,48.6705871557102,0
11,240,-8.84795958318327,-5.4109815338991
14,1,1.68520941813457,0
14,2,1.68520941813457,0
14,3,1.68520941813457,0
14,4,1.68520941813457,0
14,5,1.68520941813457,0
14,6,3.37307802879299,0
14,7,1.68520941813457,0
14,8,1.68520941813457,0
14,9,4.85680517245966,0
14,10,-1.78601212832031,0
14,11,6.16374512442281,0
14,12,-1.60704720958401,0
14,13,7.31720239372027,0
14,14,1.68520941813457,0
14,15,-1.78601212832031,0
14,16,-2.91863363135514,-2.00519106439548
14,17,-2.60596816546287,-1.76652275950775
14,18,-3.8014789100157,-3.56504940469805
14,19,-1.60704720958401,0
14,20,8.33709412100947,0
14,21,-4.68515639086289,0
14,22,-4.85380135013398,-5.15206043848425
14,23,-4.31614132296725,-4.55035613084352
14,24,1.68520941813457,0
14,25,-4.37249092497062,0
14,26,-4.10197118746406,0
14,27,-5.31585774275759,-6.03279779186672
14,28,-3.86722806425924,0
14,29,1.68520941813457,0
14,30,-6.19735965335301,-7.34386294158731
14,31,2.40024859220129,0.972829436591704
